Category,Descript,Resolution,Latitude,Longitude,Time,type
LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,NONE,37.79262802,-122.4337643,1900-01-01 12:10:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.77542071,-122.4034048,1900-01-01 12:05:00,1.0
NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",NONE,37.76991668,-122.4215866,1900-01-01 12:03:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.80810996,-122.4090552,1900-01-01 12:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78710272,-122.3880074,1900-01-01 12:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.80023872,-122.4108365,1900-01-01 12:00:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",NONE,37.8027901,-122.4358604,1900-01-01 12:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION,NONE,37.77588307,-122.4303811,1900-01-01 12:00:00,1.0
NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",NONE,37.76738815,-122.4210628,1900-01-01 11:52:00,1.0
LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,NONE,37.78165428,-122.4155082,1900-01-01 11:32:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.78165428,-122.4155082,1900-01-01 11:32:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.78165428,-122.4155082,1900-01-01 11:32:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,"ARREST, BOOKED",37.7886944,-122.4047848,1900-01-01 11:28:00,1.0
NON-CRIMINAL,"AIDED CASE, SICK PERSON",NONE,37.78506294,-122.406521,1900-01-01 11:20:00,1.0
TRESPASS,TRESPASSING,"ARREST, BOOKED",37.77981372,-122.4038604,1900-01-01 11:16:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM","ARREST, BOOKED",37.77981372,-122.4038604,1900-01-01 11:16:00,1.0
DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,"ARREST, BOOKED",37.78369523,-122.4107917,1900-01-01 11:15:00,1.0
OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,"ARREST, BOOKED",37.78369523,-122.4107917,1900-01-01 11:15:00,1.0
DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,"ARREST, BOOKED",37.78369523,-122.4107917,1900-01-01 11:15:00,1.0
NON-CRIMINAL,"AIDED CASE, SICK PERSON",NONE,37.78506294,-122.406521,1900-01-01 11:12:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78338624,-122.4098537,1900-01-01 11:07:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.78829339,-122.4084039,1900-01-01 11:02:00,1.0
OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,"ARREST, BOOKED",37.76981424,-122.4177567,1900-01-01 11:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.78624835,-122.4020277,1900-01-01 11:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76537752,-122.386775,1900-01-01 11:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.77879588,-122.4225365,1900-01-01 11:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.79802059,-122.4356798,1900-01-01 11:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.73751796,-122.4947235,1900-01-01 11:00:00,1.0
NON-CRIMINAL,"AIDED CASE, SICK PERSON",NONE,37.78730642,-122.4032848,1900-01-01 10:36:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,NONE,37.78595078,-122.4080145,1900-01-01 10:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.79961997,-122.4368633,1900-01-01 10:30:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.80843502,-122.4107742,1900-01-01 10:30:00,1.0
NON-CRIMINAL,AIDED CASE,NONE,37.74089079,-122.4658286,1900-01-01 10:25:00,1.0
OTHER OFFENSES,CONSPIRACY,"ARREST, BOOKED",37.78885654,-122.4195082,1900-01-01 10:24:00,1.0
BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)","ARREST, BOOKED",37.78885654,-122.4195082,1900-01-01 10:24:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.78885654,-122.4195082,1900-01-01 10:24:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,NONE,37.72642778,-122.4335594,1900-01-01 10:20:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.72642778,-122.4335594,1900-01-01 10:20:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",NONE,37.78232912,-122.4140298,1900-01-01 10:20:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.77422186,-122.49023,1900-01-01 10:08:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.80220232,-122.4179701,1900-01-01 10:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78097067,-122.4087106,1900-01-01 10:00:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78402805,-122.4193663,1900-01-01 10:00:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.73176151,-122.4826376,1900-01-01 10:00:00,1.0
LARCENY/THEFT,GRAND THEFT BICYCLE,NONE,37.7903173,-122.4231787,1900-01-01 10:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.73559261,-122.390417,1900-01-01 09:59:00,1.0
LOITERING,BEGGING,"ARREST, BOOKED",37.78047775,-122.4125153,1900-01-01 09:38:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.8027907,-122.428212,1900-01-01 09:30:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.71616947,-122.4503782,1900-01-01 09:07:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.80313603,-122.4181535,1900-01-01 09:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.779315,-122.4066296,1900-01-01 09:00:00,1.0
OTHER OFFENSES,OBSCENE PHONE CALLS(S),NONE,37.78958206,-122.4280877,1900-01-01 09:00:00,1.0
NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",NONE,37.79766877,-122.4078224,1900-01-01 09:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.80118876,-122.4127754,1900-01-01 09:00:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",NONE,37.73471083,-122.4598333,1900-01-01 08:40:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.73758841,-122.4297489,1900-01-01 08:00:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.73822674,-122.4786399,1900-01-01 08:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.71431604,-122.4684558,1900-01-01 08:00:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.73338153,-122.3799327,1900-01-01 07:50:00,1.0
TRESPASS,TRESPASSING,NONE,37.77729679,-122.4239222,1900-01-01 07:30:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,NONE,37.76948678,-122.4295222,1900-01-01 07:10:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.76948678,-122.4295222,1900-01-01 07:10:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.76948678,-122.4295222,1900-01-01 07:10:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.74436604,-122.422657,1900-01-01 06:07:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.80505202,-122.4329516,1900-01-01 05:59:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.78711919,-122.4232889,1900-01-01 05:14:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.76844274,-122.4222977,1900-01-01 05:07:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.77406041,-122.4376128,1900-01-01 05:00:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,"ARREST, BOOKED",37.78305054,-122.4158583,1900-01-01 04:43:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,"ARREST, BOOKED",37.78305054,-122.4158583,1900-01-01 04:43:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78402805,-122.4193663,1900-01-01 04:30:00,1.0
BURGLARY,SAFE BURGLARY OF A STORE,NONE,37.75088711,-122.4341162,1900-01-01 04:30:00,1.0
ROBBERY,"ROBBERY, BODILY FORCE",NONE,37.78543785,-122.4178854,1900-01-01 04:16:00,1.0
BURGLARY,"BURGLARY, FORCIBLE ENTRY","ARREST, BOOKED",37.77501221,-122.399064,1900-01-01 04:10:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.77501221,-122.399064,1900-01-01 04:10:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.77501221,-122.399064,1900-01-01 04:10:00,1.0
FRAUD,IMPERSONATING A POLICE OFFICER,NONE,37.77932206,-122.4992003,1900-01-01 04:00:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.78481637,-122.4094735,1900-01-01 03:46:00,1.0
OTHER OFFENSES,RESISTING ARREST,NONE,37.75648641,-122.4065391,1900-01-01 03:35:00,1.0
TRESPASS,TRESPASSING,NONE,37.75648641,-122.4065391,1900-01-01 03:35:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.72223439,-122.4339633,1900-01-01 03:00:00,1.0
ASSAULT,BATTERY,NONE,37.77932206,-122.4992003,1900-01-01 02:45:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.77932206,-122.4992003,1900-01-01 02:45:00,1.0
ROBBERY,"ROBBERY ON THE STREET, STRONGARM",NONE,37.7877641,-122.4099253,1900-01-01 02:30:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,NONE,37.79961997,-122.4368633,1900-01-01 02:06:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,"ARREST, BOOKED",37.78604322,-122.4105093,1900-01-01 02:02:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","ARREST, BOOKED",37.78604322,-122.4105093,1900-01-01 02:02:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT","ARREST, BOOKED",37.78604322,-122.4105093,1900-01-01 02:02:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.78880829,-122.4118888,1900-01-01 02:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.79786417,-122.4066697,1900-01-01 02:00:00,1.0
ROBBERY,"ROBBERY ON THE STREET, STRONGARM",NONE,37.78588822,-122.4117425,1900-01-01 02:00:00,1.0
BURGLARY,"BURGLARY, FORCIBLE ENTRY",NONE,37.76422371,-122.4342212,1900-01-01 02:00:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.7888557,-122.4110689,1900-01-01 02:00:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.7888557,-122.4110689,1900-01-01 02:00:00,1.0
MISSING PERSON,MISSING ADULT,UNFOUNDED,37.72895192,-122.3981865,1900-01-01 02:00:00,1.0
MISSING PERSON,FOUND PERSON,UNFOUNDED,37.72895192,-122.3981865,1900-01-01 02:00:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78845216,-122.420327,1900-01-01 01:59:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78753384,-122.4200009,1900-01-01 01:50:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.7516944,-122.4340565,1900-01-01 01:45:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,NONE,37.7516944,-122.4340565,1900-01-01 01:45:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.79195617,-122.4155497,1900-01-01 01:34:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.79195617,-122.4155497,1900-01-01 01:34:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.79211235,-122.4059385,1900-01-01 01:30:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,"ARREST, BOOKED",37.77753219,-122.4408795,1900-01-01 01:30:00,1.0
OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,"ARREST, BOOKED",37.77753219,-122.4408795,1900-01-01 01:30:00,1.0
ASSAULT,THREATS AGAINST LIFE,"ARREST, BOOKED",37.77753219,-122.4408795,1900-01-01 01:30:00,1.0
OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,"ARREST, BOOKED",37.77753219,-122.4408795,1900-01-01 01:30:00,1.0
WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,NONE,37.77435758,-122.4427561,1900-01-01 01:26:00,1.0
NON-CRIMINAL,"AIDED CASE, DOG BITE",NONE,37.77435758,-122.4427561,1900-01-01 01:26:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.77435758,-122.4427561,1900-01-01 01:26:00,1.0
FRAUD,"FORGERY, CREDIT CARD","ARREST, BOOKED",37.7949598,-122.4009228,1900-01-01 01:22:00,1.0
FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD","ARREST, BOOKED",37.7949598,-122.4009228,1900-01-01 01:22:00,1.0
OTHER OFFENSES,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),"ARREST, BOOKED",37.7949598,-122.4009228,1900-01-01 01:22:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.72566804,-122.4234726,1900-01-01 01:00:00,1.0
ROBBERY,"ROBBERY ON THE STREET, STRONGARM",NONE,37.73181653,-122.4308426,1900-01-01 01:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 01:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 01:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.79805325,-122.3963744,1900-01-01 00:55:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.75801183,-122.4157703,1900-01-01 00:53:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.75242738,-122.3945886,1900-01-01 00:52:00,1.0
VEHICLE THEFT,"AUTO, GRAND THEFT OF","ARREST, BOOKED",37.75242738,-122.3945886,1900-01-01 00:52:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.75242738,-122.3945886,1900-01-01 00:52:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.78941076,-122.4221395,1900-01-01 00:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78167871,-122.4067145,1900-01-01 00:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.77814913,-122.4029624,1900-01-01 00:30:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.7538382,-122.4185967,1900-01-01 00:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.73401522,-122.3909717,1900-01-01 00:30:00,1.0
BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",NONE,37.77635672,-122.4576123,1900-01-01 00:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.76408889,-122.4218765,1900-01-01 00:30:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 00:28:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",NONE,37.77542071,-122.4034048,1900-01-01 00:28:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.74299701,-122.4216445,1900-01-01 00:10:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,"ARREST, CITED",37.74299701,-122.4216445,1900-01-01 00:10:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77703799,-122.4682943,1900-01-01 00:06:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,"ARREST, BOOKED",37.78509432,-122.4078454,1900-01-01 00:06:00,1.0
NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",NONE,37.79450338,-122.4039727,1900-01-01 00:04:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.73185945,-122.3871677,1900-01-01 00:01:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,NONE,37.78061115,-122.4237322,1900-01-01 00:01:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7899181,-122.4069776,1900-01-01 00:01:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.76948678,-122.4295222,1900-01-01 00:01:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.79550387,-122.4216089,1900-01-01 00:01:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",NONE,37.75117231,-122.4352094,1900-01-01 00:01:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.77524071,-122.4098458,1900-01-01 00:01:00,1.0
SUSPICIOUS OCC,"SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",NONE,37.75687069,-122.4207227,1900-01-01 00:01:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.7403839,-122.4722165,1900-01-01 00:01:00,1.0
MISSING PERSON,MISSING JUVENILE,LOCATED,37.7347974,-122.3944898,1900-01-01 00:01:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.7347974,-122.3944898,1900-01-01 00:01:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.80602666,-122.4103138,1900-01-01 00:01:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.78549414,-122.4082707,1900-01-01 00:01:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.78418935,-122.4076335,1900-01-01 00:01:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.78845216,-122.420327,1900-01-01 23:50:00,1.0
BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",NONE,37.71133878,-122.4042629,1900-01-01 23:46:00,1.0
ASSAULT,BATTERY,NONE,37.79564668,-122.4060667,1900-01-01 23:40:00,1.0
OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,NONE,37.79564668,-122.4060667,1900-01-01 23:40:00,1.0
ASSAULT,BATTERY,NONE,37.75861848,-122.4201977,1900-01-01 23:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 23:30:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,NONE,37.75696861,-122.4200131,1900-01-01 23:30:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78549414,-122.4082707,1900-01-01 23:30:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.78383444,-122.4129305,1900-01-01 23:26:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78383444,-122.4129305,1900-01-01 23:26:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION ARREST,"ARREST, BOOKED",37.78383444,-122.4129305,1900-01-01 23:26:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY","ARREST, BOOKED",37.71177248,-122.4521344,1900-01-01 23:26:00,1.0
BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY","ARREST, BOOKED",37.71177248,-122.4521344,1900-01-01 23:26:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.71177248,-122.4521344,1900-01-01 23:26:00,1.0
WARRANTS,PROBATION SEARCH,"ARREST, BOOKED",37.71177248,-122.4521344,1900-01-01 23:26:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.78574465,-122.4058325,1900-01-01 23:10:00,1.0
SECONDARY CODES,JUVENILE INVOLVED,NONE,37.78574465,-122.4058325,1900-01-01 23:10:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76740406,-122.4087462,1900-01-01 23:07:00,1.0
ASSAULT,INFLICT INJURY ON COHABITEE,"ARREST, BOOKED",37.72050646,-122.3903603,1900-01-01 23:00:00,1.0
ASSAULT,THREATS AGAINST LIFE,"ARREST, BOOKED",37.72050646,-122.3903603,1900-01-01 23:00:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.72050646,-122.3903603,1900-01-01 23:00:00,1.0
FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,NONE,37.78845216,-122.420327,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78425011,-122.4320353,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78009053,-122.3943045,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.74044594,-122.4042969,1900-01-01 23:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.71544328,-122.4045866,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78079066,-122.3996176,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.779315,-122.4066296,1900-01-01 23:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, BOOKED",37.78516709,-122.417904,1900-01-01 22:55:00,1.0
ASSAULT,BATTERY,"ARREST, BOOKED",37.79799064,-122.4322319,1900-01-01 22:53:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.73450816,-122.4338802,1900-01-01 22:50:00,1.0
FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS","ARREST, BOOKED",37.72403765,-122.4021095,1900-01-01 22:47:00,1.0
OTHER OFFENSES,PROBATION VIOLATION,"ARREST, BOOKED",37.72403765,-122.4021095,1900-01-01 22:47:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76544607,-122.4773091,1900-01-01 22:43:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.79200525,-122.3916489,1900-01-01 22:40:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,NONE,37.7430335,-122.4773145,1900-01-01 22:40:00,1.0
NON-CRIMINAL,CASE CLOSURE,NONE,37.7430335,-122.4773145,1900-01-01 22:40:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78554295,-122.3967072,1900-01-01 22:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.71555878,-122.4025634,1900-01-01 22:30:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.72993469,-122.3977444,1900-01-01 22:22:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.8032668,-122.4316829,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7801603,-122.4235696,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.79621045,-122.4051457,1900-01-01 22:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.78186332,-122.4143021,1900-01-01 22:00:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",NONE,37.78070083,-122.4084666,1900-01-01 22:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.72184839,-122.4551266,1900-01-01 22:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.76952536,-122.4349066,1900-01-01 22:00:00,1.0
ASSAULT,INFLICT INJURY ON COHABITEE,"ARREST, BOOKED",37.76596975,-122.4653781,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.78766372,-122.4133581,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78766372,-122.4133581,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76115546,-122.4305741,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78284198,-122.4216671,1900-01-01 22:00:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY","ARREST, BOOKED",37.78356994,-122.4084211,1900-01-01 22:00:00,1.0
BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY","ARREST, BOOKED",37.78356994,-122.4084211,1900-01-01 22:00:00,1.0
OTHER OFFENSES,PROBATION VIOLATION,"ARREST, BOOKED",37.78356994,-122.4084211,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78601502,-122.4451843,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78494432,-122.4347332,1900-01-01 21:48:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.71848945,-122.3935472,1900-01-01 21:47:00,1.0
ROBBERY,"ROBBERY, BODILY FORCE",NONE,37.78714881,-122.4098766,1900-01-01 21:35:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.78418935,-122.4076335,1900-01-01 21:30:00,1.0
